SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100070,0,Cash loans,M,Y,Y,0,540000.0,1227901.5,46899.0,1129500.0,Unaccompanied,Working,Higher education,Widow,House / apartment,0.032561,-20544,-2091,-6846.0,-566,2.0,1,1,1,1,0,0,Managers,1.0,1,1,TUESDAY,14,0,0,0,0,0,0,Business Entity Type 3,,0.6535972121081295,0.33928769990891394,0.0256,0.0,0.9354,0.116,0.0076,0.0,0.1172,0.1,0.1417,0.0664,0.0202,0.0305,0.0039,0.0084,0.0063,0.0,0.9136,0.0,0.0006,0.0,0.069,0.0833,0.125,0.0819,0.0055,0.0072,0.0,0.0,0.0104,0.0,0.9136,0.0,0.0015,0.0,0.069,0.0833,0.125,0.0815,0.0086,0.006999999999999999,0.0039,0.0013,reg oper account,block of flats,0.0058,"Stone, brick",No,0.0,0.0,0.0,0.0,-1377.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100071,0,Cash loans,F,N,Y,0,180000.0,1663987.5,86989.5,1588500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018801,-20121,-2446,-6755.0,-2177,,1,1,0,1,0,0,Accountants,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 11,,0.5706663563799912,0.6971469077844458,0.0876,0.0496,0.9841,0.7824,0.0096,0.04,0.0345,0.4583,0.5,0.0208,0.0698,0.0767,0.0077,0.021,0.0893,0.0515,0.9841,0.7909,0.0097,0.0403,0.0345,0.4583,0.5,0.0213,0.0762,0.0799,0.0078,0.0222,0.0885,0.0496,0.9841,0.7853,0.0097,0.04,0.0345,0.4583,0.5,0.0212,0.071,0.0781,0.0078,0.0214,reg oper spec account,block of flats,0.0701,"Stone, brick",No,0.0,0.0,0.0,0.0,-1572.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,1.0
100072,0,Cash loans,M,N,N,0,180000.0,1080000.0,44118.0,1080000.0,Unaccompanied,Working,Incomplete higher,Single / not married,With parents,0.010006000000000001,-7907,-1324,-4557.0,-586,,1,1,0,1,0,1,Sales staff,1.0,2,1,TUESDAY,9,0,0,0,0,0,0,Trade: type 2,,0.0265407750366898,0.43473324875017305,0.0928,0.0955,0.9856,0.8028,0.013,0.0,0.2069,0.1667,0.2083,0.1147,0.0756,0.0913,0.0,0.0,0.0945,0.0991,0.9856,0.8105,0.0131,0.0,0.2069,0.1667,0.2083,0.1173,0.0826,0.0951,0.0,0.0,0.0937,0.0955,0.9856,0.8054,0.0131,0.0,0.2069,0.1667,0.2083,0.1167,0.077,0.0929,0.0,0.0,reg oper account,block of flats,0.0804,Panel,No,0.0,0.0,0.0,0.0,-725.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
100073,0,Cash loans,M,Y,Y,0,324000.0,1130760.0,40189.5,810000.0,Unaccompanied,Pensioner,Higher education,Civil marriage,House / apartment,0.01885,-22843,365243,-1042.0,-3967,10.0,1,0,0,1,0,0,,2.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.7330511930996613,0.2340151665320674,0.1928,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1427,,0.2818,,0.1341,0.1964,0.2396,0.9955,,,0.1611,0.1379,0.6667,,0.1459,,0.2936,,0.142,0.1947,0.2309,0.9955,,,0.16,0.1379,0.6667,,0.1452,,0.2869,,0.1369,,block of flats,0.2522,"Stone, brick",No,0.0,0.0,0.0,0.0,-2385.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
100075,0,Cash loans,F,N,N,0,112500.0,95940.0,10462.5,90000.0,Family,Working,Higher education,Single / not married,House / apartment,0.00496,-12240,-3720,-5246.0,-4541,,1,1,0,1,0,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,University,0.2996061411205129,0.6645439411246608,0.4920600938649263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-280.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100076,0,Cash loans,M,Y,N,0,180000.0,315000.0,9679.5,315000.0,,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-13866,-2546,-5448.0,-4097,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Transport: type 3,,0.5848873555356944,0.09507039584133267,0.0124,,0.9677,0.5579999999999999,0.0013,0.0,0.069,0.0417,0.0417,0.0489,0.0101,0.01,0.0,0.0,0.0126,,0.9677,0.5753,0.0013,0.0,0.069,0.0417,0.0417,0.05,0.011,0.0105,0.0,0.0,0.0125,,0.9677,0.5639,0.0013,0.0,0.069,0.0417,0.0417,0.0498,0.0103,0.0102,0.0,0.0,reg oper account,block of flats,0.0079,Block,No,0.0,0.0,0.0,0.0,-3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100077,0,Cash loans,M,N,Y,0,180000.0,1256400.0,40657.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.072508,-12049,-579,-6105.0,-1,,1,1,0,1,0,0,Core staff,1.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,Police,0.2867830789116058,0.6473478219828046,0.5620604831738043,0.1433,0.0993,0.9811,0.7416,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1168,0.1367,0.0,0.0207,0.146,0.103,0.9811,0.7517,0.0,0.1611,0.1379,0.3333,0.375,0.0,0.1276,0.1425,0.0,0.0219,0.1447,0.0993,0.9811,0.7451,0.0,0.16,0.1379,0.3333,0.375,0.0,0.1189,0.1392,0.0,0.0211,reg oper account,block of flats,0.1114,Panel,No,4.0,0.0,4.0,0.0,-295.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0
100078,0,Cash loans,F,Y,Y,0,180000.0,1035000.0,43983.0,1035000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.028663,-19550,-4856,-6836.0,-3084,21.0,1,1,0,1,0,0,Core staff,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Government,0.7961611232881004,0.5172704004425673,0.4294236843421945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1594.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100079,0,Revolving loans,M,N,Y,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.00733,-15359,-114,-5076.0,-2922,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,9,0,0,0,0,1,1,Construction,0.20247737407460809,0.5619229565929612,0.4135967602644276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
100080,0,Revolving loans,F,N,N,1,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010966,-11956,-3154,-8118.0,-4143,,1,1,0,1,0,0,Sales staff,3.0,2,2,SUNDAY,10,0,0,0,0,0,0,Kindergarten,0.4115064104251909,0.12388829228441395,0.8327850252992314,0.2175,0.1455,0.9891,0.8504,0.0443,0.24,0.2069,0.3333,0.375,0.1343,0.1774,0.2129,0.0,0.0039,0.2216,0.1509,0.9891,0.8563,0.0447,0.2417,0.2069,0.3333,0.375,0.1373,0.1938,0.2218,0.0,0.0041,0.2196,0.1455,0.9891,0.8524,0.0445,0.24,0.2069,0.3333,0.375,0.1366,0.1804,0.2167,0.0,0.004,reg oper spec account,block of flats,0.1925,Panel,No,,,,,-1711.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
100081,0,Cash loans,M,Y,N,0,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.014519999999999996,-10848,-121,-4809.0,-3494,20.0,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Other,,0.6454384930609306,,0.067,0.0,0.9752,0.66,0.0068,0.0,0.1379,0.1667,0.2083,0.0483,0.0538,0.0506,0.0039,0.0465,0.0683,0.0,0.9752,0.6733,0.0069,0.0,0.1379,0.1667,0.2083,0.0494,0.0588,0.0528,0.0039,0.0492,0.0677,0.0,0.9752,0.6645,0.0069,0.0,0.1379,0.1667,0.2083,0.0491,0.0547,0.0516,0.0039,0.0475,reg oper account,block of flats,0.0436,"Stone, brick",No,1.0,0.0,1.0,0.0,-2519.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100082,0,Cash loans,M,N,N,2,180000.0,450000.0,21109.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.01885,-12009,-2844,-1377.0,-3656,,1,1,1,1,1,0,Laborers,4.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.35770654726206136,0.6865047975453018,0.39449540531239935,0.0722,0.0487,0.9826,0.762,0.0085,0.0,0.1379,0.1667,0.2083,0.0176,0.0588,0.0505,0.0,0.0,0.0735,0.0505,0.9826,0.7713,0.0086,0.0,0.1379,0.1667,0.2083,0.018000000000000002,0.0643,0.0526,0.0,0.0,0.0729,0.0487,0.9826,0.7652,0.0086,0.0,0.1379,0.1667,0.2083,0.0179,0.0599,0.0514,0.0,0.0,reg oper spec account,block of flats,0.0444,Panel,No,0.0,0.0,0.0,0.0,-1003.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
100083,0,Cash loans,M,Y,Y,0,103500.0,573628.5,24435.0,463500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009656999999999999,-15406,-892,-341.0,-4176,22.0,1,1,0,1,0,0,Laborers,2.0,2,2,MONDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.2707661633733818,0.7071263161734994,0.5971924268337128,0.1464,0.1291,0.9861,0.8096,0.108,0.04,0.0345,0.3333,0.375,0.0,0.1194,0.0933,0.0,0.0,0.1492,0.134,0.9861,0.8171,0.109,0.0403,0.0345,0.3333,0.375,0.0,0.1304,0.0972,0.0,0.0,0.1478,0.1291,0.9861,0.8121,0.1087,0.04,0.0345,0.3333,0.375,0.0,0.1214,0.0949,0.0,0.0,reg oper account,block of flats,0.1324,"Stone, brick",No,2.0,1.0,2.0,1.0,-2053.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100084,0,Cash loans,M,N,Y,2,225000.0,495351.0,26140.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.02461,-14860,-1156,-23.0,-1072,,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.5705270507243844,0.6940926425266661,0.0165,0.0,0.9727,0.626,,0.0,0.069,0.0417,,0.0249,,0.011,,0.0,0.0168,0.0,0.9727,0.6406,,0.0,0.069,0.0417,,0.0255,,0.0114,,0.0,0.0167,0.0,0.9727,0.631,,0.0,0.069,0.0417,,0.0254,,0.0112,,0.0,,block of flats,0.0093,Block,No,1.0,0.0,1.0,0.0,-1475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
100085,0,Cash loans,M,N,Y,1,157500.0,755190.0,28894.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-11187,-2224,-3253.0,-3723,,1,1,1,1,0,0,Drivers,3.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.3687189849837431,0.35895122857839673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-1175.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100086,0,Cash loans,F,N,Y,1,135000.0,675000.0,21775.5,675000.0,Unaccompanied,Commercial associate,Higher education,Widow,House / apartment,0.019101,-14264,-2492,-4327.0,-4517,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Self-employed,,0.5698732368655826,0.1986200451074864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1597.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,4.0,2.0
100087,0,Cash loans,F,N,Y,1,202500.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-17542,-2011,-1529.0,-988,,1,1,0,1,0,0,Cooking staff,3.0,3,3,FRIDAY,11,0,0,0,0,0,0,Self-employed,,0.5720641471414096,0.19182160241360605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-1230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100088,0,Revolving loans,F,N,N,0,112500.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-19467,-4066,-4623.0,-2975,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,School,,0.5851740300889305,0.4083588531230431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1537.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100089,0,Cash loans,M,N,Y,0,135000.0,337761.0,15781.5,256500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-9666,-2811,-4437.0,-2342,,1,1,0,1,1,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,,0.5500579930157645,0.5352762504724826,0.0722,0.0752,0.6508,0.6736,0.008,0.0,0.1379,0.1667,0.2083,0.0671,0.0664,0.0639,0.0039,0.0029,0.063,0.0653,0.0,0.6864,0.0081,0.0,0.1379,0.1667,0.2083,0.0581,0.0725,0.0555,0.0039,0.0031,0.0729,0.08,0.9762,0.6779999999999999,0.0081,0.0,0.1379,0.1667,0.2083,0.0659,0.0676,0.0701,0.0039,0.003,reg oper account,block of flats,0.0472,Panel,No,2.0,0.0,2.0,0.0,-92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100093,0,Cash loans,F,N,Y,1,94500.0,585000.0,28273.5,585000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,-18253,-721,-1701.0,-1779,,1,1,0,1,1,0,Core staff,3.0,2,2,TUESDAY,16,0,0,0,0,0,0,Postal,0.5927009939219194,0.4885999153777029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100094,0,Cash loans,F,N,Y,0,108000.0,113760.0,5301.0,90000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.030755,-22935,365243,-12623.0,-3442,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.5827354769124312,0.4525335592581747,0.1474,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0663,,0.1648,,0.0427,0.1502,0.0694,0.9578,,,0.0,0.3103,0.2083,,0.0679,,0.1717,,0.0452,0.1489,0.0669,0.9578,,,0.0,0.3103,0.2083,,0.0675,,0.1678,,0.0436,,block of flats,0.1584,"Stone, brick",No,3.0,0.0,3.0,0.0,-260.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100095,0,Revolving loans,F,N,Y,2,67500.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-18693,-1434,-10255.0,-2241,,1,1,0,1,1,0,Sales staff,4.0,3,3,THURSDAY,8,0,0,0,0,0,0,Trade: type 7,0.5866975916234531,0.3045061145430549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1040.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100096,1,Cash loans,F,N,Y,0,81000.0,252000.0,14593.5,252000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.028663,-24794,365243,-5391.0,-4199,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,,0.0239523667712844,0.7209441499436497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100097,0,Cash loans,M,Y,Y,0,157500.0,760225.5,30280.5,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-17527,-2442,-3500.0,-983,20.0,1,1,0,1,0,0,,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.3573422337147276,0.6446794549585961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
100098,0,Revolving loans,M,Y,N,0,225000.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.01885,-17390,-924,-7211.0,-907,1.0,1,1,0,1,0,0,Drivers,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Transport: type 3,,0.5970811533321667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100099,0,Cash loans,F,N,Y,0,360000.0,733315.5,41076.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.009175,-23032,365243,-9506.0,-793,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,12,1,0,0,0,0,0,XNA,,0.6605789818593445,0.3425288720742255,0.0454,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0292,,0.036000000000000004,,0.0148,0.0462,0.0112,0.9742,,,0.0,0.1034,0.125,,0.0299,,0.0375,,0.0157,0.0458,0.0108,0.9742,,,0.0,0.1034,0.125,,0.0297,,0.0367,,0.0152,,block of flats,0.0315,"Stone, brick",No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
100100,0,Cash loans,M,Y,Y,2,202500.0,796396.5,38443.5,643500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008019,-15909,-1094,-3134.0,-4180,65.0,1,1,0,1,0,1,Managers,4.0,2,2,FRIDAY,17,0,0,0,0,1,1,Industry: type 11,0.4476751393608083,0.49576514071749606,0.8245949709919925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1876.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
100101,0,Cash loans,F,Y,Y,0,202500.0,343377.0,22072.5,283500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.072508,-18138,-969,-7421.0,-1681,5.0,1,1,0,1,0,0,High skill tech staff,1.0,1,1,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 1,,0.7162122102538987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1585.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
100102,0,Cash loans,F,N,N,1,126000.0,327024.0,10264.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.02461,-14321,-192,-6913.0,-5942,,1,1,0,1,1,0,Laborers,2.0,2,2,SUNDAY,13,0,0,0,0,0,0,Transport: type 4,0.4147940693543055,0.6611083077510267,0.4776491548517548,0.0041,,0.9722,0.6192,,,0.0345,0.0,0.0417,0.0144,0.0034,0.0048,0.0,0.0,0.0042,,0.9722,0.6341,,,0.0345,0.0,0.0417,0.0147,0.0037,0.005,0.0,0.0,0.0042,,0.9722,0.6243,,,0.0345,0.0,0.0417,0.0146,0.0034,0.0049,0.0,0.0,reg oper account,block of flats,0.0083,Others,No,1.0,0.0,1.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,6.0,0.0,0.0
100103,0,Cash loans,F,N,Y,0,72000.0,450000.0,16965.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-21112,-1694,-6057.0,-4013,,1,1,1,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,School,,0.7180575365896832,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
100104,0,Cash loans,F,N,Y,0,90000.0,547344.0,30690.0,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-18556,-862,-6769.0,-2045,,1,1,0,1,1,0,Waiters/barmen staff,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.7631370618175837,0.6446273721560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2591.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100105,0,Cash loans,F,N,Y,0,193500.0,225000.0,23755.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-19810,-8862,-4493.0,-3043,,1,1,1,1,1,0,Managers,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Government,0.765153942091246,0.25475995714691185,0.41184855592423975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1733.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,4.0
